"Code Smell: Excessive use of literalsNothing to previewNo literals used, invalid commentNothing to previewNothing to preview",Github
Code Smell: Excessively long identifiersNothing to previewNothing to preview,Github
code smell: Feature envy class (extensive use of methods of another class)Nothing to previewNothing to preview,Github
code smell: function move is a long methodNothing to previewNothing to preview,Github
"Code Smell: God Class, classes with too much code, can be refactoredNothing to previewNothing to preview",Github
Code Smell: God object: main() could have been modularized. It knows too much and does too much.. Nothing to previewNothing to preview,Github
Code Smell: Hardcoded valuesNothing to preview,Github
Code Smell: Inappropriate intimacy. Class Fireball depends on board.Nothing to previewBug: Fireballs are not falling down at the end of a floor instead they are floating mid-air.Nothing to previewNothing to preview,Github
Code smell: large class.Nothing to previewNothing to preview,Github
Code Smell: Large ClassNothing to preview2 lines should be left blank between Class and first method. PEP8 standards violated.Nothing to previewInappropriate intimacy : player class depends on the board class.Nothing to previewNothing to preview,Github
code smell: lazy classNothing to previewBad code smell:   Too few public methods (0/2) Nothing to previewNothing to preview,Github
code smell: lazy classNothing to previewBad code smell:  Too few public methods(0/2)Nothing to previewNothing to preview,Github
code smell: lazy classNothing to previewNothing to preview,Github
Code Smell: Lazy classNothing to previewNothing to preview,Github
code smell: long classNothing to previewNothing to preview,Github
code smell: long classNothing to previewNothing to preview,Github
code smell: long classNothing to previewNothing to preview,Github
Code Smell: main is a long method.Nothing to previewNothing to preview,Github
Code Smell: No duplication should exist for each movementNothing to previewNothing to preview,Github
Code Smell: the class has grown too large{LARGE CLASS}Nothing to previewNothing to preview,Github
Code Smell: The class is too long and does too much work{GOD CLASS}Nothing to previewPEP8 violation: Missing method docstrings.Nothing to previewNothing to preview,Github
Code Smell: Too many if else statements together.Nothing to previewNothing to preview,Github
Code smell: Too many if else statements. Loop has very high cyclomatic complexity.Nothing to previewNothing to preview,Github
"Code Smell: Too many if-conditions, can be written in lesser statements. Should be avoided lesser code length.Nothing to previewNothing to preview",Github
"Code Smell: too many methods in one class{GOD CLASS}Nothing to previewMissing method docstringsNothing to previewBug: Player can move anywhere in the air.Nothing to previewBug: Player can not jump.Nothing to previewBug: Life times is not implementedNothing to previewCouId create a different class for same functions of player and Donkey.Nothing to previewIndecent Exposure. Every item has made public. Not specified,  public , private or protected. Encapsulation Concept not used.Nothing to previewNothing to preview",Github
Code Smell: Too much hardcoding (Bad practice)Nothing to previewNothing to preview,Github
Code Smell: Too much Hardcoding (should be avoided for code uniformity)Nothing to preview,Github
Code Smell: unnecessary nested if-condition increases code length(can be done in only one if statement)Nothing to previewPEP-8 Violation: Bad indentation practiceNothing to previewNothing to preview,Github
Code smell: Unused import Player Nothing to previewNothing to preview,Github
Code smell: Unused variable 'bb'.Nothing to previewNothing to preview,Github
Code smell: Unused variable 'k'Nothing to previewNothing to preview,Github
Code smell: Unused variable 'W'.Nothing to previewNothing to preview,Github
Code smell: Unused variable clockNothing to previewNothing to preview,Github
Code smell: Unused variable prevNothing to previewNothing to preview,Github
Code smell: Unused variable speed.Nothing to previewNothing to preview,Github
Code smell: very few public methodsNothing to previewNothing to preview,Github
Code Smell: Very High Cyclomatic complexity. Too many if else statements.Nothing to previewNothing to preview,Github
Code Smell: Very similar code in the conditional statements.Nothing to previewNothing to preview,Github
Code Smell:Multiple Imports of modulesNothing to preview,Github
Code Smell(Cyclomatic complexity) : Too many branches.(pylint)Nothing to previewNothing to preview,Github
code smells: long functionNothing to previewNothing to preview,Github
"code smells: speculative generality. It can be used for now,But for feature need we need do change values at so many places it is very difficult.Nothing to preview",Github
code smells:duplicated codeNothing to previewNothing to preview,Github
Code uses concept of modularity very well .Nothing to preview,Github
"codesmells,no actual purpose of classesNothing to previewNothing to preview",Github
Coin randomly generated on the board results in the coin overlapping problem.Nothing to preview,Github
coin should not be on the wall.Nothing to preview,Github
Coins are also generated in airNothing to preview,Github
Coins are appearing anywhere in the air.Nothing to previewNothing to preview,Github
Coins at the rightmost place are coinciding with thee wall and the ladder Nothing to preview,Github
Coins placed   where user can't reach themNothing to previewNothing to preview,Github
Colored output is implementedNothing to preview,Github
Comments are not adequate!Nothing to preview,Github
"Comments missing, difficult to understand codeNothing to preview",Github
Comparisons with True are not necessary and may not work as expectedNothing to previewNothing to preview,Github
compile and run not working for the code.Nothing to preview,Github
Conditional Complexity :  Too many if-elif  conditions.  could use alternative OOP like decorate etc.Nothing to previewNothing to preview,Github
Conditional Complexity. Used too many if - elif conditions. Could use alternate OOP concept like decorate etc.Nothing to previewNothing to preview,Github
Constants should have been declared outside the class.Nothing to previewNothing to preview,Github
Cool Game! Enjoyed playing it :)Nothing to preview,Github
"Could have implemented the same via for loops, or it would have been even better if layout were randomised.Nothing to previewNothing to preview",Github
Creation of fireballs and coins and setting there position not in there respective classes in there respective methodsNothing to previewNothing to previewNothing to preview,Github
"Cryptic code possibly to get colored output. Could've made it neater using a separate print function taking color as the argument, to improve readability and debug easily.Nothing to previewNothing to preview",Github
cyclomatic complexity : bad code smell : too many if and else. Nothing to previewNothing to preview,Github
"Cyclomatic complexity : too many branches or loops; this may indicate a function needs to be broken up into smaller functions, or that it has potential for simplification. The following snippet has a lot of redundant code that can be reduced.Nothing to previewToo many branches and redundant code.Nothing to previewNothing to preview",Github
Cyclomatic complexity: Bad code smell.Nothing to previewNothing to preview,Github
Dead code should be removed for your code -> code smellNothing to previewNothing to preview,Github
"Dead Code, not used onceNothing to previewNothing to preview",Github
"Dead part of code, should be removed. Keeping this here is pointless.Nothing to previewNothing to preview",Github
"Debug function left in the code, should've been removed.Nothing to previewNothing to preview",Github
Define only the colours used.Nothing to previewNothing to preview,Github
"Didn't implement modularity,inheritance,polymorphism,classes.Nothing to preview",Github
Different components of code should be kept in separate files to make it easier to read.Nothing to previewNothing to preview,Github
Different levels are not implemented. Nothing to preview,Github
Different levels are not implemented.Nothing to preview,Github
Different number of spaces. Wrong indentationNothing to previewNothing to preview,Github
Direction of jump depends on the previous key pressed if it is left it jumps to left otherwise it jumps to right.Nothing to preview,Github
Directions of movement of fireballs is fixed. So player can wait for the fireball to pass and then move accordingly with jumpingNothing to previewPEP-8 standards violation:   Missing method docstring Nothing to previewNothing to preview,Github
Divergent change code smell because of hard coding the screen layoutNothing to previewNothing to preview,Github
"Do not use alphabets as variables , code cannot be understood easily .Nothing to previewNothing to preview",Github
Do not use wild card imports . Its a bad coding practice . better import what you need Nothing to previewNothing to preview,Github
Do not write if statement and corresponding code in a single line . Split them . it increases readabilityNothing to previewNothing to preview,Github
"Doc strings are not present for the classes, methods, etc. A few constants, variables names are invalid.  PEP 8 standards are not followed.Nothing to preview",Github
Doc strings should be written for both classes and its methods.Nothing to previewNothing to preview,Github
docstring for methods are missingNothing to preview,Github
docstring missing for all ClassesNothing to preview,Github
Docstrings missing.Nothing to preview,Github
Docstrings not used.Nothing to preview,Github
Documentation not provided. (Player move with 'W-S-A-D' instead of 'w-s-a-d'; should have been made clear at the start of the game)Nothing to preview,Github
Does not clears the screen when starts the gameNothing to previewImport Error Unable to import 'Person'. (Fatal Error)Nothing to previewNothing to preview,Github
Does not even show scores because it clears the screenNothing to previewNothing to preview,Github
"Does not follow PEP-8 standard Invalid variable name ""sc"", ""P"", ""ch"".Nothing to previewNothing to preview",Github
"Doesn't quit on pressing ""Q""  Nothing to preview",Github
Don't use 'l' as a variable name instead use 'L' in your code.Nothing to previewNothing to preview,Github
Donkey class has not been implemented.Nothing to preview,Github
Donkey class is not implemented.Nothing to preview,Github
Donkey class should be inherited from person class.Nothing to previewNothing to preview,Github
Donkey doesn't move.Nothing to preview,Github
Donkey doesn't throw fireballsNothing to preview,Github
Donkey is not throwing fireballs.Nothing to previewNothing to preview,Github
Donkey teleports instead of moving.Nothing to preview,Github
"Donkey, Person, Player and Board classes not implemented.Nothing to preview",Github
"Donkey's position is buggy. After some time ,  the donkey is moving  in air.Nothing to preview",Github
DonkeyKong class should be inherited from Person classNothing to previewNothing to preview,Github
Dont use global variables bad PracticeNothing to previewNothing to preview,Github
"Downcasting, code smellNothing to previewNothing to preview",Github
Duplicate code : Similar function present in other classes.Nothing to previewNothing to preview,Github
Duplicate code : Similar function present in other classes.Nothing to previewNothing to preview,Github
Duplicate code : Similar function present in other classes.Nothing to previewNothing to preview,Github
Duplicate code : Similar function present in other classes.Nothing to previewNothing to preview,Github
Duplicate code : Similar function present in other classes.Nothing to previewNothing to preview,Github
"Duplicated code, instead of adding coin1....coin6 separately, a list of coins[] could be made and the ""mlist.add()"" could have been called once under a for loop iterating over the list.Nothing to previewfireball is not moving.Nothing to previewNothing to preview",Github
"Duplicated code, since surface, fireball, ladder, ladder2, princess and player call convert, all of them could be added to a list and then iterated over and call the convert(), hence making the code more readable and understandable.Nothing to previewNothing to preview",Github
"Duplicated code, the code from lines 34-42 and 45-43 are similar, only one block with more conditions could be used to avoid duplicated code.Nothing to previewNothing to preview",Github
"Duplicated code, the code of the following method is very very similar to the code in the above method ""def __jump_rights()"". Maybe only one method could be defined and could be called with a parameter indicating the direction of the movement and a variable which changes the player's position could be negated accordingly and added to the current player's position.Long method, the method is too long, it could be broken down for better readability and understandability of its functionality. Nothing to previewNothing to preview",Github
"Duplicated code, The following 7 lines could be replaced with a list and a for loop for better readability and understandability of the code. Nothing to previewNothing to preview",Github
"Duplicated code, the lines of code in the following two for loops could have been method, which explains the functionality, and called by both the loops.Nothing to previewNothing to preview",Github
During climbing of ladders the hero is moving instantaneously to the top.Nothing to previewNothing to preview,Github
Each and every functionality is implementedNothing to preview,Github
"Encapsulatio done only for text. The important attributes like velocity,state,coins,life are publicNothing to previewNothing to preview",Github
"Encapsulation also not implemented. Class Donkey missing. When the user presses the quit option 'Q', the game doesn't show the final score. Nothing to preview",Github
Encapsulation and Polymorphism not properly implementedNothing to preview,Github
Encapsulation done nicelyNothing to preview,Github
Encapsulation implemented nicely.Nothing to preview,Github
Encapsulation lost due to use of Global VariablesNothing to previewNothing to preview,Github
Encapsulation not implemented.Nothing to preview,Github
"Encapsulation,polymorphism is absentNothing to preview",Github
Encapsulation(private variables) not implemented.Nothing to preview,Github
"Encapsulation(private,protected  variables) not implemented.Nothing to preview",Github
Error - Instance of 'Fireball' has no 'pposx' and 'pposy' member.Nothing to previewNothing to preview,Github
Error Coin_layout not found.Nothing to previewNothing to preview,Github
Error comments should be deleted.Nothing to previewNothing to preview,Github
Error randomlayout not found. Maybe you changed files name later but not updated in files.Nothing to preview@manipalsingh013 the files uploaded in github have a different name. ALL the files needed are presentNothing to previewNothing to preview,Github
Error:     Use of super on an old style class Nothing to previewNothing to preview,Github
Error:   Use of super builtin on an old style classNothing to previewNothing to preview,Github
Error:   Use of super on an old style classNothing to previewNothing to preview,Github
Error:   Use of super on an old style classNothing to previewNothing to preview,Github
Error:   Use of super on an old style classNothing to previewNothing to preview,Github
"ERROR: after reaching queen ,queen doesn't disappear and player's position also doesn't change.Also lives are not shownNothing to preview",Github
Error: Levels not implementedNothing to preview,Github
Error: Lives are not shownNothing to preview,Github
"Error:Modules are not written,instead the code is written in 1 single fileNothing to preview",Github
Error:Too many positional arguments for lambda callNothing to previewNothing to preview,Github
ERROR/BUG: player cannot jump if he goes beyond  the floors in airNothing to preview,Github
"ERROR/BUG:Fireballs are not working,cant climb the ladder near queenNothing to preview",Github
Exactly one space after comma and no space before comma. PEP8 standards violated.Nothing to preview,Github
Exactly one space after comma and no space before comma. PEP8 standards violated.Nothing to preview,Github
"Exactly one space required after a comma, ""......(self.image, (w, h))""Nothing to previewNothing to preview",Github
Exactly one space required after assignmentNothing to previewNothing to preview,Github
Exactly one space required after comma. Nothing to previewNothing to preview,Github
Exactly one space required after comma. PEP8 standards violated.Nothing to preview,Github
Exactly one space required after comma.Nothing to previewNothing to preview,Github
Exactly one space required after commaNothing to previewNothing to preview,Github
Exactly one space required around assignment. not according to PEP-8 standards. Same thing repeated in many such lines beyond.Nothing to previewNothing to preview,Github
Exactly one space required around assignment. PEP8 standards violated.Nothing to preview,Github
Exactly one space required around assignment. PEP8 standards violated.Nothing to preview,Github
Exactly one space required around assignment. PEP8 standards violated.Nothing to preview,Github
Exactly one space should be provided after comma. PEP 8 standards violatedNothing to previewNothing to preview,Github
"Excess Use of literals in this class in many methods .. Bad code smell https://en.wikipedia.org/wiki/Code_smellExcessive use of literals: these should be coded as named constants, to improve readability and to avoid programming errors. Additionally, literals can and should be externalized into resource files/scripts where possible, to facilitate localization of software if it is intended to be deployed in different regions.Nothing to previewNothing to preview",Github
Excessive randomization  results in coin overlapping problem.Nothing to preview,Github
Excessive randomization results in ladder overlapping .Nothing to preview,Github
Excessive return of data: This returns way too many data values .Nothing to previewApplication-Level Smell : Duplicated code The code is similar level01() class in level01.pyNothing to previewSo many parameters passed. Could use an object instead of those.Nothing to previewInvalid name. Should use communicative names.Nothing to previewNothing to preview,Github
"Excessive use of literals in the following lines of code, named constant could be declared for better readability easy modification of the code. eg. 960 could be stored in a named constant.Nothing to previewNothing to preview",Github
"Excessive use of literals in the following methods, more named constants could have been declared and used apart form ""SC_WIDTH"" and ""SC_HEIGHT"". Would have been easy to modify the code or positions of the text blit on the screen if there were constants defined.Nothing to previewNothing to preview",Github
"Excessive use of literals in the method. Named constants could have been defined to make the ""pygame.draw.rec()"" more readable and understandable. Declaring constants would make the method easily modifiable if needed.Nothing to previewNothing to preview",Github
"Excessive use of literals, (255,0,0) could have been a named constant, also 10 could be a named constant. This would improve the readability and understandability of the code. Nothing to previewNothing to preview",Github
"Excessive use of literals, could use named constants for better readability and understandability.Nothing to previewNothing to preview",Github
"Excessive use of literals, in the following loop, named constants could have been declared for better readability and understanding. eg. since 2 is always the value of the step in ""random.randrange()"", it could have been stored in a named constant so that the modification of the code becomes easier.Nothing to previewNothing to preview",Github
"Excessive use of literals, named constants could be declared for better readability and easier modification later.Nothing to previewNothing to preview",Github
"Excessive use of literals, named constants could have been used for better readability. Also modifying their position would have been easier if named constants were used. eg, heart_width = 30, heart_height = 30 , and then call the ""pygame.transform.scale()"" function.Nothing to previewNothing to preview",Github
"Excessive use of literals, values hard coded, would have have been easier to read and modify if variables were declared and used.Nothing to previewNothing to preview",Github
"Excessive use of literals, values have been hard coded, would have been easier to read and modify if variables were declared. eg, 3 could have been stored in a variable and used while calling player.move() and player.jump()Nothing to previewNothing to preview",Github
"Excessive use of literals, variable could have been declared and used for better readability and easier modification of the code. eg, the value 20 and 0 could have been stored in a variable and then used to call the function ""self.rect.move()""Nothing to previewNothing to preview",Github
"Excessive use of literals,named constants could be used for better readability and easier modification of the code. Could have not been hard coded.Nothing to previewNothing to preview",Github
Excessive use of literals.Nothing to previewHard coded board.It should be created dynamically.Nothing to previewNothing to preview,Github
Excessive use of literalsNothing to previewNothing to preview,Github
Excessively redundant code. The same could be easy implemented with the help of a map or a list that iterates over the given data and generates the given requirements.Nothing to previewNothing to preview,Github
"Excessively short identifiers, hard to understand the functionality of some variables.Nothing to preview",Github
"Excessively short identifiers: the name of a variable should reflect its function unless the function is obvious. The variables w, h, x, and y are not self explanatory and hence their functioning is ambiguous.Nothing to previewToo many parameters: a long list of parameters is hard to read, and makes calling and testing the function complicated. It may indicate that the purpose of the function is ill-conceived and that the code should be re factored so responsibility is assigned in a more clean-cut way.Nothing to previewNothing to preview",Github
"Excessively short variable, could be more longer for better readability of the understandability of the code.Nothing to previewNothing to preview",Github
"Excessively small variable names, could have been bigger and more explanatory for better readability and better understanding of the functionality. Nothing to previewNothing to preview",Github
"Exit on q not implemented, fireballs does not go random when fell down stair, map is not random, Nothing to previewNothing to preview",Github
Extra Bad LinesNothing to previewNothing to preview,Github
Extra blank lines should be used sparingly.Nothing to previewNothing to preview,Github
"Extremely long, un-readable code.Nothing to preview",Github
Extremely redundant code. Duplicated code = code smellNothing to previewNothing to preview,Github
files do not run properly.Nothing to preview,Github
fire balls always follow a fixed path it would be better if it was not like that.Nothing to preview,Github
Fireball class has not been implemented.Nothing to preview,Github
Fireball class not implemented. Nothing to preview,Github
Fireball class not implemented.Nothing to preview,Github
Fireball does not fall down from the wall they fall from ladder only Nothing to preview,Github
Fireball not working and jump feature not implementedNothing to preview,Github
Fireballs and donkey keeps moving even when player loses all its livesNothing to preview,Github
Fireballs are moving only when player is moving.Nothing to preview,Github
Fireballs are not emanating from the donkey. (Unimplemented feature)Nothing to preview,Github
Fireballs are not present.Nothing to preview,Github
Fireballs do not fall from floor and fall only from ladders-Not according to specificationsNothing to preview,Github
Fireballs do not fall.Nothing to preview,Github
Fireballs hardcodedNothing to previewNothing to preview,Github
Fireballs not generated and moving randomly.Nothing to preview,Github
"Fireballs not implemented, the donkey doesn't move. Nothing to preview",Github
fireballs not implemented. Game not working. Nothing to preview,Github
Fireballs not implemented. Player does not dies even when hit by donkey. The player wins just by reaching at the level of queen. Modularity not implemented.Nothing to preview,Github
Fireballs not implemented.Nothing to preview,Github
Fireballs not Implemented.Nothing to previewNothing to preview,Github
FLOOR TILE BUG : 1. A player can take a coin from a floor which is just above his current floor. This is a bug as player's collision with floor tiles should not be allowed. 2. While jumping the player crosses the floor tile's lower end which shouldn't be allowed.Nothing to preview,Github
"Folder structure improper. Trying to run gave me errors, x.jpeg, princess.jpeg should me moved to 2014* folder. Also, game got stuck in the second last platform.Nothing to preview",Github
"Follow PEP  Standards whie writing package names and module names https://www.python.org/dev/peps/pep-0008/#package-and-module-namesPackage and Module Names Modules should have short, all-lowercase names. Underscores can be used in the module name if it improves readability. Nothing to previewPEP8 - Multiple imports in one lineNothing to previewNothing to preview",Github
"Follow PEP standards for naming Methods https://www.python.org/dev/peps/pep-0008/#method-names-and-instance-variablesUse the function naming rules: lowercase with words separated by underscores as necessary to improve readability. https://www.python.org/dev/peps/pep-0008/#function-namesFunction NamesFunction names should be lowercase, with words separated by underscores as necessary to improve readability.mixedCase is allowed only in contexts where that's already the prevailing style (e.g. threading.py), to retain backwards compatibility. Nothing to previewNothing to preview",Github
Follow PEP Standards while writing function names and method names https://www.python.org/dev/peps/pep-0008/#function-namesNothing to previewNothing to preview,Github
"Fonts not shipped with the game, Comic Sans is a Windows specific font, running through a debugger gives segfault in the pygame font module binaries.Nothing to previewNothing to preview",Github
"For inside a for,While inside while  more time taking to load gameNothing to previewNothing to preview",Github
Found a God object! StateLevelOne() knows too much and does too much. Nothing to previewNothing to preview,Github
Found indentation with Tabs instead of spaces which results in MixedIndentationError  as in some places indenatation by space is used.Nothing to previewNothing to preview,Github
Found indentation with tabs instead of spaces. PEP 8 standards violatedNothing to previewNothing to preview,Github
Found indentation with tabs instead of spaces. PEP-8 standards violated.Nothing to previewNothing to preview,Github
"Frame rate is so high,game becomes slow after some time.Nothing to preview",Github
Frame rate is too high. Not preferred.Nothing to previewNothing to preview,Github
From this line onwards -  Error - Instance of 'Fireball' has no 'arr' member and yet 'arr' used many times.Nothing to previewMaximum length of a line should be 79 characters. PEP8 standards violatedNothing to previewNothing to preview,Github
Function checkcollsion and checkwall are mostly the same  with difference of only an argument in the pygame.sprite.spritecollide() functionNothing to previewMany invalid names of functions and arguments-PEP 8 standards violationNothing to previewNothing to preview,Github
"Function checkWall not required, could use function checkCollisionNothing to previewPEP-8 standards violation:   Line too long (93 characters present /80 allowed)Nothing to previewNothing to preview",Github
function is written but not used anywhere.Nothing to previewNothing to preview,Github
"Function names should be lowercase, with words separated by underscores as necessary to improve readability.  PEP8 standards violated.Nothing to previewcode smell: long methodNothing to previewNothing to preview",Github
functionality is good.Nothing to preview,Github
Functions collectcoin and getposition not implementedNothing to preview,Github
"Functions should have been written in classes i.e jump, check_wall should have been written in player classNothing to previewNothing to preview",Github
game board is hard coded.always displays same  gameboard.no matter how many times game is played.Nothing to preview,Github
Game doesn't end even after hitting the donkeyNothing to preview,Github
Game doesn't end with QNothing to preview,Github
Game doesn't quit on pressing 'Q'Nothing to preview,Github
Game doesn't work. The movement happens with the arrow keys but in wrong directionsNothing to preview,Github
Game doesn't work.Nothing to preview,Github
Game doesn't work.Nothing to previewNothing to preview,Github
game seems to be stuck when player is just besides the donkey sometimes.donkey is unable to kill player.Nothing to preview,Github
Game.py is very large . It can be broken down into smaller modules.Nothing to preview,Github
"getPosition(), checkWall(), checkCollision() and collectCoin() function not present.Nothing to preview",Github
"getPosition(), checkWall(), checkCollision() and collectCoin() function not present.Nothing to preview",Github
"getPosition(), checkWall(), checkCollision() and collectCoin() function not present.Nothing to preview",Github
"getPosition(), checkWall(), checkCollision(), collectCoin() not implemented.Nothing to previewNothing to preview",Github
Give a white space after '#' in comments.not following pep8 standards.Nothing to previewNothing to preview,Github
give atleast one white space after '#'.not following pep8 standards.Nothing to previewNothing to preview,Github
give meaningful variables not random since code becomes unreadable  Nothing to previewNothing to preview,Github
Give variables appropriate names so that reader can understand the codeNothing to previewNothing to preview,Github
"Global constants could have been imported from a single module, and not initialized in every file Nothing to preview",Github
global jj is not defined. It returns errorNothing to preview,Github
"Global variable 'p' , 'r', 'b', 'd'  undefined at the module levelNothing to previewNothing to preview",Github
Global variables should be avoided.Nothing to preview,Github
Global variables undefined at module level.Nothing to previewNothing to preview,Github
"Global variables used, leads to loss of encapsulation.Nothing to previewNothing to preview",Github
Good implementation of all the required functionalities of the gameNothing to previewNothing to preview,Github
good layout of the game.Nothing to preview,Github
Good level implementation.Nothing to preview,Github
Good names given to modules. They reflect module's functionality .  Also followed pep8 standards in most of the cases Also you included font required in the files itself. Thats good practiceNothing to preview,Github
good practice to keep images attatched to class itselfNothing to previewNothing to preview,Github
Good splitting of linesNothing to previewNothing to preview,Github
Hard code of dimensions directly..Its better to remove them and use limits as variables and use them here . It improves re-usability of code so that it can be extended to any dimensions.Nothing to previewNothing to preview,Github
"Hard coded levels, difficult to debug.Nothing to previewNo function present to create the level dynamically. Hard coding fixed the level. So no further levels implemented.Nothing to previewNothing to preview",Github
Hard coding is not a good option.Multi resolution support may not be possibleNothing to previewNothing to preview,Github
hard coding must be voided.It should have been implemented  by using loops.Nothing to previewNothing to preview,Github
Hard coding y co-ordinate of the player according to the plaform in the layoutNothing to previewAccording to problem statement player should be given three lives. Found : one. Nothing to previewNothing to preview,Github
"Hard-coding Y co-ordinates make it hard to port to different screen resolutions. Also, configuration based code should be separated from game logic.Nothing to previewNothing to preview",Github
Hardcoded data should be kept in separated fileNothing to previewNothing to preview,Github
"Hardcoded layout should be kept in separate file, to make code easier to read and debug.Nothing to previewNothing to preview",Github
"Hardcoded map, could've been moved to another text file or something to improve code readability.Nothing to previewNothing to preview",Github
Hardcoded positionNothing to previewNothing to preview,Github
"Hardcoded values like 79 and 78 should be replaced with variables so that, in the future, if the values are changed, they only have to be changed in one place.Nothing to previewNothing to preview",Github
"Hardcoded values make it hard to port to different screen resolutions. Also, configuration based code should be separated from game logic.Nothing to previewNothing to preview",Github
Hardcoded values should be placed in a different file and separated from game logicNothing to previewNothing to preview,Github
"Hardcoded values should be replaced with variables so that if the values are changed, they only have to be changed in one place.Nothing to previewNothing to preview",Github
"Hardcoded values, will make it very hard to port the game for different resolutions.Nothing to previewNothing to preview",Github
Hardcoded. Must have done something elseNothing to previewNothing to preview,Github
"Hardcodes, hardcodes everywhere here.Nothing to previewNothing to preview",Github
"Hardcodes, might lead the game to crash in certain dimensional displays. Nothing to previewNothing to preview",Github
"Hardcodes, which fails for change in dimensions.Nothing to previewNothing to preview",Github
"Have to press enter to move, really slows the game and its experience. Nothing to previewNothing to preview",Github
Height of jump is not according to the mentioned standardsNothing to preview,Github
High Cyclomatic complexityNothing to previewNothing to preview,Github
If __ name__ == '__ main__' needs to be mentioned in main. Prevents from running on imports.Nothing to preview,Github
"If __ name__ == ""__ main__"" not written in main.py. Needed in order to prevent it from running when imported.Nothing to preview",Github
"If player,queen,DonkeyKong meet the game stops for sometime.Nothing to preview",Github
if we want to change the the game slightly also we have to change the values at so many places.it is bad practice to hardcode.Nothing to preview,Github
"IMAGE SIZE BUG :  1. The player inside the sprite sheet is not appropriate . It covers a lot of space which results in collision even when the player is far above the drum(""Fireball""). Nothing to preview",Github
import 'choice' not required as it is not usedNothing to previewNothing to preview,Github
Import not at the top of the fileNothing to previewNothing to preview,Github
Imported time twice.Nothing to previewNothing to preview,Github
Imports should be on different lines. (PEP 8)Nothing to previewsys module imported unnecessarily not used anywhere in the file.Nothing to previewNothing to preview,Github
Imports should usually be on separate lines. PEP8 standards violated.Nothing to previewNothing to preview,Github
Imports should usually be on separate lines. PEP8 standards violated.Nothing to previewNothing to preview,Github
Imports should usually be on separate lines. PEP8 standards violated.Nothing to previewNothing to preview,Github
improper imports : Should import the file as from directoryName.FileName import FlieClass  Did like : from FileName import FileClassNothing to previewNothing to preview,Github
"Improper inheritance, inherited things not requiredNothing to previewGod classNothing to previewNothing to preview",Github
"Improper inheritance, super init not calledNothing to previewNothing to preview",Github
Improper white spaces at many places.Nothing to preview,Github
In barrel.py - Code smell : too many branches Nothing to preview,Github
In barrel.py - python standards : docstring missing Nothing to preview,Github
In donkey.py - syntax error : wrong indentation (line 18)Nothing to preview,Github
In donkeykong.py - error : undefined variable name 'boss'Nothing to preview,Github
"In main.py - python standards : import pygame, sys (bad practice)Nothing to preview",Github
"In main.py - syntax error : background.blit(text, (360, 10)) Nothing to preview",Github
In platform.py - syntax error : while i < segments):Nothing to preview,Github
In platfrm.py - syntax error : while p < len(self.platforms)):Nothing to preview,Github
"In player.py - syntax error : self.jump(platforms, plt_height)Nothing to preview",Github
In Readme its better if you also include details like pre-requisites required to run the game it will be better. For example installing pygame in this case Nothing to preview,Github
"In the following code found indentation with tabs instead of spaces. Python interprets tabs and spaces differently, so consistent indentation is critical to the correct interpretation of blocks in Python syntax.Nothing to previewMultiple imports in one lineNothing to previewNothing to preview",Github
"In the following code found indentation with tabs instead of spaces. Python interprets tabs and spaces differently, so consistent indentation is critical to the correct interpretation of blocks in Python syntax.Nothing to previewNothing to preview",Github
"In the following lines x and y are unused variables. Also x and y are excessively short identifiers, hence their functionality is not understandable.Nothing to previewNothing to preview",Github
"In the game, coins are not generated randomly.Nothing to preview",Github
Inappropriate Intimacy : Bad code smell.  Should have used different classes for Player and Donkey. Nothing to previewNothing to preview,Github
Inappropriate intimacy: class Player depends on class Board.Nothing to previewNothing to preview,Github
Inavalid names of methods according PEP-8.Nothing to previewNothing to preview,Github
Inconsistent names. Can use standard terminology and stick to it throughout your methodsNothing to previewNothing to preview,Github
Inconsistent names.Nothing to previewNothing to preview,Github
Indentation contains mixed spaces and tabsNothing to previewMissing whitespace around the operatorNothing to previewNothing to preview,Github
Indentation contains tabs in multiple places throughout code- Doesnt comply with PEP8 Nothing to previewNothing to preview,Github
Indentation not perfect.Nothing to previewNothing to preview,Github
Index out of range error if the player tries to go up a broken ladderNothing to preview,Github
IndexError is there if player tries to move either left or right while on ladderNothing to preview,Github
Ineffective code. Used == instead of =.Nothing to previewNothing to preview,Github
"Inheritance Implemented, incorrect comment.Nothing to previewModularity Implemented, incorrect comment.Nothing to previewCode not duplicated, requires multiple imports, incorrect comment.Nothing to previewNothing to preview",Github
"inheritance, polymorphism,modularity are not implemented.Nothing to preview",Github
init function has too many arguments. there was no need of adding arguments that were not used in the function.Nothing to previewNothing to preview,Github
init method from base class 'Player' is not called (super-init-not-called) warning.Nothing to previewNothing to preview,Github
Initial fireballs not thrown by the Donkey.Nothing to previewNothing to preview,Github
Instance of 'movable' has no member 'dj' Looks like j = self.j + dj intendedNothing to previewNothing to preview,Github
Instance of 'Player' has no 'love' member.Nothing to previewNothing to preview,Github
Instance of 'Player' has no 'myfont' member (no-member) [ Should have been __myfont??]Nothing to previewNothing to preview,Github
"Instance of int has no members - checkCollision(), killDonkey(), donkeyWalk()Nothing to previewNothing to preview",Github
"Instead of a coin_collect class, it should have been written as a method of the class player or class person.Nothing to previewNothing to preview",Github
